,time,lat,lon,observation_T,fitting,no_fitting
4217,2018/8/30 15:28,41.15359,-71.40755,12.64,13.46211623,
4218,2018/8/30 15:45,40.95455,-71.45729,10.88,11.47069069,
4219,2018/8/30 17:08,40.98554,-71.45643,10.88,11.60010371,
4220,2018/8/30 17:44,41.22923,-71.40688,12.76,13.90481637,
4222,2018/8/30 19:58,40.98853,-71.4554,10.9,11.62061991,
4237,2018/9/1 11:27,42.7928,-70.65956,8.39,8.614453927,
4240,2018/9/1 13:28,42.78077,-70.65263,8.59,8.444288626,
4241,2018/9/1 15:39,42.86317,-70.65816,8.52,8.164604234,
4252,2018/9/2 11:42,42.8396,-70.66413,8.52,8.408194651,
4253,2018/9/2 11:44,40.98887,-71.45808,12.2,11.94878214,
4254,2018/9/2 13:09,40.95485,-71.46317,12.21,11.8148048,
4257,2018/9/2 13:45,42.82861,-70.66496,8.61,8.533851802,
4258,2018/9/2 14:32,40.98637,-71.45879,12.21,11.93384096,
4259,2018/9/2 15:49,42.84265,-70.67063,8.57,8.650078138,
4260,2018/9/2 15:53,40.95582,-71.46057,12.17,11.80201447,
4261,2018/9/2 17:14,40.98796,-71.45838,12.15,11.91543023,
4264,2018/9/2 18:31,40.95722,-71.46029,12.11,11.78644365,
4265,2018/9/2 19:52,41.00112,-71.45501,12.1,12.0002889,
4272,2018/9/3 11:31,42.79192,-70.66089,8.27,8.679720738,
4274,2018/9/3 13:34,42.8627,-70.66683,8.43,8.584346353,
4275,2018/9/3 15:43,42.82141,-70.66986,8.32,8.87637591,
4280,2018/9/4 8:49,41.28504,-71.45707,13.48,14.53163568,
4281,2018/9/4 11:14,41.15481,-71.40903,12.9,13.07185217,
4282,2018/9/4 11:34,42.78353,-70.64027,7.93,8.297621303,
4284,2018/9/4 13:22,41.23434,-71.4053,12.92,13.42274812,
4285,2018/9/4 13:35,42.80297,-70.66415,8.42,8.978210797,
4288,2018/9/4 15:33,42.8758,-70.65629,8.28,8.505781576,
4289,2018/9/4 18:29,40.78664,-72.53444,18.46,18.28113813,
4292,2018/9/4 23:38,40.70639,-72.73168,16.75,15.83890419,
4298,2018/9/5 10:54,41.16369,-71.416,12.77,13.10943429,
4299,2018/9/5 11:34,42.81021,-70.6587,8.16,8.730652495,
4300,2018/9/5 12:45,41.23197,-71.4053,12.71,13.17484913,
4301,2018/9/5 13:40,42.84913,-70.6637,8.46,8.718376357,
4303,2018/9/5 15:29,42.85552,-70.67151,8.38,9.004821678,
4304,2018/9/6 11:33,42.78933,-70.66243,8.19,8.944393876,
4305,2018/9/6 12:50,41.22993,-71.40654,12.7,13.11690216,
4306,2018/9/6 13:35,42.79142,-70.6608,8.33,8.831751211,
4307,2018/9/6 14:36,41.16439,-71.40817,12.69,12.92254281,
4308,2018/9/6 15:39,42.86768,-70.65868,8.19,8.469455469,
4310,2018/9/7 11:09,40.96687,-71.46252,11.89,11.68150862,
4311,2018/9/7 11:38,42.8767,-70.65473,8.11,8.694444308,
4312,2018/9/7 12:58,41.03145,-71.496,11.96,12.24815225,
4313,2018/9/7 13:00,40.95707,-71.46102,11.59,11.62453344,
4314,2018/9/7 13:46,42.80562,-70.6611,8.34,9.049653177,
4315,2018/9/7 14:09,41.05257,-71.44521,12.13,12.20884205,
4316,2018/9/7 18:16,40.95688,-71.46609,11.76,11.69001905,
4337,2018/9/12 11:01,40.97087,-71.46737,13.9,13.62903768,
4338,2018/9/12 11:14,41.15496,-71.41218,14.92,17.50400338,
4339,2018/9/12 12:22,40.98547,-71.46306,13.43,13.95853424,
4340,2018/9/12 13:45,40.96551,-71.46473,13.48,13.18889764,
4341,2018/9/12 15:08,40.99192,-71.46089,13.45,13.68065728,
4342,2018/9/12 16:36,40.96185,-71.46557,13.3,12.99684842,
4343,2018/9/12 17:55,40.98934,-71.45937,13.17,13.49876987,
4345,2018/9/13 10:46,41.16281,-71.4171,15.03,17.39250888,
4346,2018/9/13 12:52,41.232,-71.40991,15.35,18.01285999,
4347,2018/9/13 13:17,42.80269,-70.33806,5.97,7.704354367,
4348,2018/9/13 13:26,40.31555,-72.19693,10.61,10.7702444,
4349,2018/9/13 14:11,41.18818,-71.41615,15.27,17.70431364,
4350,2018/9/13 15:38,42.79356,-70.36938,6.48,7.535693144,
4351,2018/9/13 18:50,40.32595,-72.20816,10.43,10.80816349,
4352,2018/9/13 23:42,40.32474,-72.05167,10.36,10.711944,
4353,2018/9/14 12:54,40.29892,-72.05669,10.41,10.22338551,
4354,2018/9/14 16:38,40.29411,-72.22912,13.1,10.45082221,
4355,2018/9/14 20:48,40.36391,-72.08173,10.6,10.32770884,
4356,2018/9/14 22:58,40.32525,-71.97616,10.8,10.10464677,
4357,2018/9/15 10:52,40.98281,-71.46731,13.94,12.97601566,
4358,2018/9/15 12:11,40.96242,-71.46624,12.66,12.78126304,
4359,2018/9/15 13:01,42.78039,-70.35765,6.26,7.651599407,
4362,2018/9/15 13:30,40.98913,-71.46064,12.66,13.00921956,
4363,2018/9/15 14:50,42.29055,-70.59282,9.93,8.849220051,
4364,2018/9/15 14:58,40.96009,-71.46347,12.69,12.7125218,
4365,2018/9/15 15:27,42.78887,-70.34087,6.31,7.917701317,
4366,2018/9/15 16:21,40.99392,-71.46287,12.73,13.07597686,
4368,2018/9/15 17:33,40.26954,-71.92854,9.1,9.967612492,
4369,2018/9/15 17:52,42.79606,-70.46678,6.33,6.80956009,
4370,2018/9/15 18:21,42.30501,-70.58151,9.85,7.974645479,
4373,2018/9/15 20:56,40.27153,-71.95356,27.1,9.954201232,
4375,2018/9/15 23:47,40.29992,-71.94764,10.62,9.966975771,
4380,2018/9/16 14:39,42.82948,-70.61235,7.12,7.728103706,
4382,2018/9/16 20:48,40.30816,-72.12003,10.68,10.15214642,
4384,2018/9/16 23:30,40.3436,-72.16561,10.63,10.30260079,
4387,2018/9/17 10:20,41.18193,-71.42092,15.27,16.21144784,
4389,2018/9/17 11:58,40.35068,-72.10207,10.64,10.14553308,
4390,2018/9/17 12:12,42.82354,-70.60218,7.15,7.656814211,
4391,2018/9/17 12:18,42.28138,-70.28521,10.7,9.198477481,
4392,2018/9/17 12:24,41.23318,-71.40802,15.33,16.59690613,
4393,2018/9/17 14:35,42.83965,-70.58911,6.69,7.638249546,
4394,2018/9/17 14:51,41.15821,-71.40856,15.28,15.80115394,
4396,2018/9/17 16:14,40.36722,-72.15685,10.67,10.27369984,
4397,2018/9/17 17:00,42.14566,-70.43303,8.91,7.705916392,
4398,2018/9/17 17:25,42.82181,-70.61643,6.92,7.862217129,
4400,2018/9/17 20:35,42.26993,-70.55319,9.32,8.385404254,
4402,2018/9/17 21:47,41.20297,-71.52288,12.77,17.63187307,
4406,2018/9/18 11:56,41.18265,-71.51055,18.64,17.31283235,
4408,2018/9/18 14:09,41.27512,-71.51698,18.26,16.48675403,
4424,2018/9/21 11:29,40.96587,-71.4696,14.65,12.99116038,
4425,2018/9/21 11:54,41.08822,-71.60144,19.66,16.06721814,
4427,2018/9/21 12:35,40.99399,-71.46145,14.42,13.11082096,
4428,2018/9/21 12:37,41.10632,-71.59985,19.57,16.33324114,
4429,2018/9/21 13:32,41.13012,-71.51361,17.53,15.53479253,
4430,2018/9/21 13:49,40.95479,-71.46523,13.99,12.92559677,
4431,2018/9/21 14:15,41.13103,-71.52413,17.97,15.7529618,
4433,2018/9/21 15:00,40.98345,-71.46461,13.85,13.12317506,
4434,2018/9/21 15:47,41.19025,-71.48681,16.21,16.42968284,
4436,2018/9/21 18:37,40.9957,-71.4654,13.91,13.31095171,
4437,2018/9/21 19:41,41.03333,-71.46937,15.88,14.01331623,
4444,2018/9/22 11:50,42.76128,-70.65835,8.65,9.208090566,
4446,2018/9/22 17:43,42.86479,-70.60138,6.86,7.849714429,
4447,2018/9/23 10:31,42.89181,-70.4424,6.37,7.077575012,
4448,2018/9/23 11:12,41.02676,-71.46049,12.96,13.43094826,
4449,2018/9/23 12:37,41.02473,-71.45778,12.94,13.35002368,
4451,2018/9/23 12:50,42.84498,-70.35872,6.37,7.616042745,
4452,2018/9/23 13:41,41.035,-71.466,12.85,13.55409674,
4453,2018/9/23 14:00,41.02288,-71.46304,12.92,13.34157711,
4454,2018/9/23 14:11,42.79929,-70.32814,6.23,8.529644919,
4456,2018/9/23 15:28,42.843,-70.35494,6.37,7.618813554,
4457,2018/9/23 16:23,41.02682,-71.45817,12.97,13.40663155,
4458,2018/9/23 17:25,42.77102,-70.3458,9.14,8.298939319,
4459,2018/9/23 17:37,42.82824,-70.36453,6.79,7.821492209,
4460,2018/9/23 17:42,40.99471,-71.46259,12.9,12.98685609,
4461,2018/9/23 18:57,40.96285,-71.46491,12.84,12.74227031,
4462,2018/9/23 20:09,40.98842,-71.46847,12.82,12.96285154,
4463,2018/9/23 21:13,40.99862,-71.46287,12.84,13.09632483,
4469,2018/9/27 11:26,41.15334,-71.41285,18.26,17.81583932,
4470,2018/9/27 12:43,39.77593,-72.3263,12.59,13.73736315,
4471,2018/9/27 13:30,41.23319,-71.4063,18.29,18.3497461,
4472,2018/9/27 18:52,42.84402,-70.54461,7.11,7.188608085,
4473,2018/9/27 20:37,39.8172,-72.21221,12.63,13.9809807,
4474,2018/9/27 23:19,39.75201,-72.3539,12.65,13.76193706,
4475,2018/9/28 12:54,39.78437,-72.31663,12.6,13.63385361,
4476,2018/9/29 10:14,42.82871,-70.36065,9.27,7.735450299,
4477,2018/9/29 14:02,42.87359,-70.39185,6.71,7.40971596,
4478,2018/9/29 14:32,42.84159,-70.35456,6.73,7.673908324,
4479,2018/9/29 16:06,42.87632,-70.43953,6.79,7.367347568,
4480,2018/9/29 18:16,42.84327,-70.49011,6.51,7.110933577,
4481,2018/9/29 18:37,39.75029,-72.27354,6.12,13.49856341,
4482,2018/9/29 23:13,39.88203,-72.07621,12.67,12.83940355,
4483,2018/9/29 23:23,40.95445,-71.60187,12.88,13.716172,
4484,2018/9/30 9:16,42.28709,-70.56304,9.57,9.059930879,
4485,2018/9/30 9:40,42.84162,-70.35344,6.77,7.588514436,
4486,2018/9/30 13:09,42.16575,-70.47532,9.96,8.749618021,
4487,2018/9/30 13:43,42.84108,-70.35443,6.76,7.586992402,
4488,2018/9/30 13:46,42.81755,-70.34885,6.4,7.898357148,
4489,2018/9/30 15:23,39.70816,-72.3855,12.71,12.55164557,
4490,2018/9/30 15:42,42.77411,-70.34497,9.33,8.241116201,
4491,2018/9/30 17:25,42.35136,-70.64718,10.1,8.807295173,
4492,2018/9/30 18:10,39.69766,-72.39531,12.7,12.28190012,
4493,2018/9/30 21:13,42.25214,-70.52886,9.86,8.822988866,
4494,2018/9/30 23:00,39.75173,-72.31446,12.81,13.04071429,
4495,2018/10/1 2:25,41.05135,-71.51713,14.75,16.04167474,
4496,2018/10/1 10:57,41.02356,-71.46237,13.25,14.73631548,
4497,2018/10/1 11:22,42.69696,-70.33185,9.57,8.469170513,
4498,2018/10/1 12:16,41.00906,-71.44986,13.28,14.19420879,
4499,2018/10/1 13:11,40.98984,-71.50117,13.48,14.07699867,
4500,2018/10/1 13:37,41.01088,-71.45439,13.31,14.21583907,
4501,2018/10/1 14:04,42.81429,-70.35052,6.63,7.934816674,
4502,2018/10/1 14:53,41.00987,-71.45117,13.29,14.07366843,
4504,2018/10/1 15:13,42.69716,-70.33334,9.58,8.455152083,
4505,2018/10/1 15:36,41.06672,-71.56378,13.75,16.75395983,
4506,2018/10/1 16:10,41.00607,-71.46014,13.22,13.99607962,
4507,2018/10/1 17:21,41.00676,-71.45066,13.24,13.83077411,
4508,2018/10/1 17:53,42.86046,-70.50755,6.42,7.279011606,
4509,2018/10/1 18:33,41.02294,-71.46497,13.31,14.29903709,
4510,2018/10/1 19:46,40.99267,-71.46941,13.2,13.51917623,
4512,2018/10/1 20:56,41.02041,-71.46836,13.38,14.19992041,
4514,2018/10/1 22:06,41.01991,-71.46598,13.58,14.17731731,
4515,2018/10/1 23:17,41.01456,-71.4787,13.59,14.23201437,
4516,2018/10/2 11:52,40.96002,-71.45604,13.62,13.10463634,
4518,2018/10/2 14:02,41.04577,-71.47109,13.88,15.07026614,
4520,2018/10/2 15:53,40.9903,-71.45162,14.04,13.50047201,
4523,2018/10/3 10:33,42.7452,-70.29581,10.06,8.430931273,
4525,2018/10/3 14:20,42.78568,-70.34988,6.47,8.354685964,
4527,2018/10/3 15:00,42.68609,-70.32346,9.63,8.313024712,
4530,2018/10/3 17:59,42.85552,-70.44228,6.55,7.288436016,
4536,2018/10/4 10:14,42.76431,-70.27158,9.96,8.345238746,
4538,2018/10/4 12:04,42.22244,-70.3711,9.48,8.98074176,
4539,2018/10/4 12:27,42.80815,-70.64572,8.52,10.79273462,
4541,2018/10/4 13:15,42.66537,-70.2892,9.64,8.170795308,
4542,2018/10/4 14:34,42.75147,-70.62876,9.78,10.90610015,
4543,2018/10/4 14:58,42.34324,-70.33413,10.15,8.109932423,
4546,2018/10/4 15:51,42.70615,-70.32209,9.76,8.273031133,
4547,2018/10/4 16:48,42.81843,-70.66396,9.64,11.45435387,
4548,2018/10/4 17:30,42.23764,-70.32413,9.58,9.989120691,
4551,2018/10/4 18:35,39.98457,-71.85273,17.12,12.50308717,
4553,2018/10/4 22:06,42.21122,-70.48768,9.39,8.567818588,
4555,2018/10/4 23:13,39.89158,-72.06802,12.94,12.8464233,
4558,2018/10/5 12:39,39.77506,-72.24528,12.72,12.70246813,
4560,2018/10/5 15:15,39.70863,-72.3901,12.72,12.43870348,
4562,2018/10/5 23:04,39.92648,-72.01587,12.7,12.64256247,
4563,2018/10/6 11:01,41.01048,-71.44622,14.21,13.90643353,
4564,2018/10/6 11:56,42.74999,-70.62344,10.08,10.87405937,
4565,2018/10/6 12:24,41.01072,-71.44175,14.41,13.87490986,
4566,2018/10/6 12:50,39.89303,-72.06834,12.86,13.13646412,
4567,2018/10/6 13:41,41.02438,-71.45935,14.49,14.3149155,
4568,2018/10/6 14:09,42.80714,-70.6676,10.11,11.62968982,
4569,2018/10/6 14:51,41.02457,-71.45896,14.69,14.40338224,
4570,2018/10/6 16:00,41.02523,-71.45832,14.82,14.51194086,
4571,2018/10/6 16:09,42.80866,-70.65889,10.09,11.26302252,
4572,2018/10/6 17:10,41.00872,-71.4501,14.94,14.16881335,
4573,2018/10/6 18:25,41.01095,-71.4834,14.49,14.55121915,
4574,2018/10/6 19:39,41.00628,-71.45888,14.52,14.13832847,
4575,2018/10/6 20:22,39.98212,-71.93476,12.71,13.1958335,
4576,2018/10/6 20:52,41.01292,-71.4489,14.49,14.16373444,
4577,2018/10/6 22:00,41.01047,-71.44341,14.9,14.01972528,
4578,2018/10/6 23:15,41.04705,-71.47722,15.19,15.04645445,
4579,2018/10/7 11:07,41.15369,-71.41154,17.44,15.97504234,
4581,2018/10/7 11:51,42.74543,-70.62282,9.8,10.6193575,
4582,2018/10/7 13:09,41.23454,-71.40384,17.57,16.49235346,
4583,2018/10/7 15:53,41.2302,-71.40446,17.76,16.42239655,
4584,2018/10/7 15:59,42.81289,-70.67142,9.9,11.30900693,
4586,2018/10/7 18:54,39.97016,-71.95397,8.12,13.0955339,
4587,2018/10/8 11:41,41.15413,-71.41401,17.46,16.27740678,
4588,2018/10/8 13:34,41.22762,-71.41916,17.64,16.28151785,
4589,2018/10/8 15:13,39.87834,-72.04901,12.91,12.90310797,
4590,2018/10/8 16:10,41.29355,-71.5419,17.98,17.63653265,
4591,2018/10/8 16:29,39.82564,-72.0837,12.9,12.61011324,
4592,2018/10/8 20:52,39.78722,-72.1909,12.88,12.65035153,
4593,2018/10/8 23:42,39.83268,-72.04896,12.9,12.52157726,
4594,2018/10/9 10:57,41.00944,-71.50769,16.18,15.01086125,
4595,2018/10/9 11:51,42.75405,-70.62634,10.19,10.72961684,
4596,2018/10/9 12:13,41.0098,-71.51413,16.04,14.95911977,
4597,2018/10/9 12:16,40.96048,-71.44905,15.96,13.53006821,
4599,2018/10/9 13:30,41.01864,-71.48173,15.98,15.09443195,
4600,2018/10/9 14:05,42.75444,-70.62874,10.11,10.65927257,
4601,2018/10/9 14:32,41.05333,-71.46903,16.14,15.9604827,
4602,2018/10/9 14:45,41.01569,-71.48917,15.88,15.04901584,
4603,2018/10/9 16:00,41.01084,-71.52424,15.95,14.92589096,
4604,2018/10/9 16:01,42.80085,-70.66475,10.11,11.11703784,
4605,2018/10/9 16:24,42.21135,-70.49264,9.66,9.144308171,
4606,2018/10/9 16:53,40.96384,-71.44304,16.05,13.56732441,
4608,2018/10/9 17:14,41.01481,-71.49351,16.12,15.12935608,
4609,2018/10/9 18:08,39.85827,-72.04439,12.9,12.9986424,
4610,2018/10/9 18:27,41.01748,-71.47883,16.26,15.21032181,
4611,2018/10/9 19:05,42.14192,-70.40867,9.74,8.734843021,
4612,2018/10/9 19:44,41.01684,-71.48508,16.44,15.49308099,
4614,2018/10/9 20:56,41.01717,-71.48467,16.57,15.50369201,
4615,2018/10/9 21:28,42.21308,-70.47517,10.11,9.091395563,
4616,2018/10/9 22:09,41.01261,-71.50964,16.52,15.38013419,
4617,2018/10/9 22:49,39.92232,-71.95708,13.23,12.82243743,
4619,2018/10/9 23:28,41.02373,-71.46572,16.55,15.34574688,
4621,2018/10/10 9:57,42.74729,-70.29284,10.53,9.14616402,
4622,2018/10/10 11:41,42.75073,-70.63136,9.92,10.45775242,
4623,2018/10/10 11:58,40.97088,-71.46497,15.83,13.76287044,
4625,2018/10/10 13:48,42.7509,-70.63228,9.94,10.41667494,
4626,2018/10/10 14:07,42.33023,-70.64235,10.13,9.339961817,
4627,2018/10/10 14:11,41.04916,-71.48291,15.3,16.10806316,
4628,2018/10/10 14:49,42.83459,-70.3826,7.29,8.445609191,
4629,2018/10/10 16:05,42.81375,-70.66172,9.92,10.72230742,
4630,2018/10/10 17:34,42.2646,-70.53448,10.01,9.037660155,
4632,2018/10/10 17:42,41.26437,-71.49748,18.04,17.65271489,
4633,2018/10/10 19:36,42.21806,-70.44895,9.96,8.573389613,
4636,2018/10/11 13:22,42.0297,-67.7571,10.29,8.569461781,
4638,2018/10/11 16:32,42.69828,-70.33484,9.82,9.007147648,
4639,2018/10/11 17:35,42.02548,-70.53845,10.1,14.46175553,
4641,2018/10/11 20:32,42.01827,-70.40153,9.5,9.404371226,
4650,2018/10/13 9:40,42.75326,-70.28705,10.1,8.658076435,
4651,2018/10/13 11:03,40.99771,-71.46102,14.08,15.24304152,
4652,2018/10/13 11:33,42.69701,-70.34112,9.86,8.581930591,
4653,2018/10/13 11:42,42.75129,-70.62975,10.07,9.943426612,
4654,2018/10/13 12:20,40.99414,-71.46235,14.06,15.1609054,
4655,2018/10/13 13:26,42.69747,-70.33329,9.96,8.575065959,
4656,2018/10/13 13:34,41.02066,-71.46244,14.32,15.64461703,
4657,2018/10/13 13:58,42.75384,-70.63563,10.21,10.07242226,
4658,2018/10/13 14:49,41.01526,-71.49868,14.24,15.90110799,
4659,2018/10/13 16:03,42.80874,-70.66037,10.23,10.59931285,
4660,2018/10/13 16:08,41.01031,-71.52409,14.28,15.67015157,
4661,2018/10/13 16:23,42.7045,-70.30737,9.96,8.502126818,
4662,2018/10/13 17:21,41.01486,-71.49456,14.32,15.78421116,
4663,2018/10/13 18:46,41.02163,-71.45669,14.25,15.51973292,
4665,2018/10/14 11:14,41.00893,-71.4992,14.28,15.40512876,
4666,2018/10/14 11:28,42.75202,-70.636,9.77,10.35504381,
4667,2018/10/14 12:30,41.01074,-71.51801,14.4,15.53271807,
4668,2018/10/14 13:43,41.01909,-71.45053,14.24,15.48300853,
4671,2018/10/14 15:00,41.00982,-71.51179,14.11,15.39766572,
4672,2018/10/14 16:11,42.83083,-70.65621,9.89,10.82879044,
4673,2018/10/14 16:17,41.00782,-71.50557,13.84,15.31422271,
4674,2018/10/14 18:35,39.93506,-71.66654,13.04,11.38104608,
4675,2018/10/14 18:48,41.01511,-71.49104,13.9,15.7075345,
4676,2018/10/14 20:01,41.01722,-71.47469,13.9,15.62700844,
4678,2018/10/14 21:15,41.01669,-71.46134,14.04,15.52007476,
4679,2018/10/15 9:27,42.75169,-70.29173,10.33,8.838148291,
4681,2018/10/15 11:24,42.73735,-70.29709,10.29,8.827367313,
4682,2018/10/15 11:57,42.74755,-70.63097,9.71,10.5529875,
4683,2018/10/15 13:38,42.12995,-70.37795,9.94,8.32549883,
4684,2018/10/15 13:56,42.77526,-70.27255,10.33,8.77198435,
4685,2018/10/15 14:18,42.75077,-70.63421,9.69,10.55744557,
4686,2018/10/15 14:43,39.78464,-72.18796,13.32,11.87544438,
4688,2018/10/15 16:39,42.82351,-70.67082,9.75,11.19453091,
4689,2018/10/15 17:34,42.22307,-70.50231,9.93,8.711582582,
4690,2018/10/15 22:51,39.99132,-71.99648,13.17,12.81053913,
4691,2018/10/16 12:56,39.89526,-72.12001,13.25,12.32645193,
4692,2018/10/16 15:32,39.95846,-72.00673,13.22,12.40237699,
4693,2018/10/16 18:25,39.8786,-72.14711,13.03,12.12699679,
4694,2018/10/16 20:20,39.92946,-72.07469,12.8,12.34898996,
4695,2018/10/16 22:45,39.87004,-72.18286,12.77,12.06056208,
4697,2018/10/17 13:56,42.1435,-70.38893,10,9.121311659,
4698,2018/10/17 15:15,39.89247,-72.03124,13.21,12.03438666,
4700,2018/10/17 18:03,39.83184,-72.04686,13.29,11.85284625,
4701,2018/10/17 18:37,42.2169,-70.47884,9.99,9.0409613,
4707,2018/10/19 10:05,42.73723,-70.29714,10.3,9.309729006,
4708,2018/10/19 11:50,42.73883,-70.29585,9.96,9.254934094,
4709,2018/10/19 12:03,42.75289,-70.63846,8.58,9.447655522,
4710,2018/10/19 12:33,41.16512,-71.51428,14.88,15.13636869,
4711,2018/10/19 14:02,42.69453,-70.34679,10.43,9.845067064,
4712,2018/10/19 14:19,42.76233,-70.64964,8.58,9.427522621,
4714,2018/10/19 15:28,41.28099,-71.50413,14.96,16.64557113,
4716,2018/10/19 16:25,42.70654,-70.34153,10.36,9.617700514,
4717,2018/10/19 16:29,42.82902,-70.66664,8.61,9.07475995,
4724,2018/10/22 12:01,42.75408,-70.63518,8.39,8.697935192,
4725,2018/10/22 12:05,41.12065,-71.59603,15.18,14.1238131,
4726,2018/10/22 12:45,41.08636,-71.60133,13.01,13.5839824,
4727,2018/10/22 14:18,42.75427,-70.63722,8.36,8.712389397,
4728,2018/10/22 14:41,41.13085,-71.48398,14.78,14.23226251,
4729,2018/10/22 16:54,42.83103,-70.66531,8.4,9.04869095,
4730,2018/10/22 18:03,42.2517,-70.45491,10.66,8.971992547,
4732,2018/10/22 22:25,42.25553,-70.37179,9.44,9.903106276,
4733,2018/10/23 2:45,42.17276,-70.41702,12.36,8.853429027,
4734,2018/10/23 9:21,42.30115,-70.55549,9.71,8.988030014,
4735,2018/10/23 9:36,42.74402,-70.29572,10.46,9.331519494,
4737,2018/10/23 11:54,42.76168,-70.63681,7.96,9.003083758,
4738,2018/10/23 11:56,41.15676,-71.41315,13.1,14.15675489,
4739,2018/10/23 12:09,42.82928,-70.3629,11.07,8.584831512,
4741,2018/10/23 13:47,42.75085,-70.62849,7.92,8.907538739,
4742,2018/10/23 13:49,41.23372,-71.40742,13.06,14.36634229,
4743,2018/10/23 14:59,42.13202,-70.41451,9.88,8.456426043,
4744,2018/10/23 15:47,41.15733,-71.40676,13.05,14.07372702,
4745,2018/10/23 16:03,42.82786,-70.66885,7.93,9.278313756,
4747,2018/10/23 16:10,42.84233,-70.35475,7.23,8.207660065,
4748,2018/10/23 18:34,42.22175,-70.50395,9.85,9.226015148,
4750,2018/10/24 11:39,41.15305,-71.40914,13.27,13.96173423,
4751,2018/10/24 13:39,41.23336,-71.40472,13.29,14.14196315,
4752,2018/10/24 13:54,39.95482,-72.41153,12.53,12.2185681,
4755,2018/10/24 22:24,39.82713,-72.45483,12.54,12.21746865,
4757,2018/10/25 12:16,41.15511,-71.40952,13.22,14.02797607,
4758,2018/10/25 12:52,39.72203,-72.63656,12.51,11.07971826,
4760,2018/10/25 14:24,41.23175,-71.40182,13.21,14.05072726,
4761,2018/10/25 15:38,39.7579,-72.46597,12.54,11.85980397,
4763,2018/10/25 16:34,41.15428,-71.40897,13.24,14.04555234,
4764,2018/10/25 19:12,39.53988,-72.31424,12.82,10.6878325,
4767,2018/10/25 22:36,39.65335,-72.37499,12.73,11.89269655,
4773,2018/10/26 12:07,42.81236,-70.66861,8.06,9.894082359,
4774,2018/10/26 12:09,41.15523,-71.41077,13.1,14.19998268,
4775,2018/10/26 13:20,39.75574,-72.46917,12.65,12.08244345,
4776,2018/10/26 13:41,41.20528,-71.41744,13.06,13.97233722,
4777,2018/10/26 14:21,42.75129,-70.63499,8.27,9.226966657,
4778,2018/10/26 14:41,42.76438,-70.35102,9.77,8.812746485,
4779,2018/10/26 15:51,41.15157,-71.40289,13.1,14.15317705,
4780,2018/10/26 15:53,39.73423,-72.61568,12.7,11.50391556,
4781,2018/10/26 17:05,42.17222,-70.34739,12.18,10.56011752,
4782,2018/10/26 17:08,42.83478,-70.37655,10.75,8.246289089,
4783,2018/10/26 18:08,42.82376,-70.67011,8.21,10.15379166,
4784,2018/10/26 18:29,39.7438,-72.77039,12.67,11.84617294,
4785,2018/10/26 19:08,42.22139,-70.39054,12.2,9.566183092,
4786,2018/10/26 20:13,42.78479,-70.34018,7.48,8.759274721,
4788,2018/10/26 23:34,42.74364,-70.29647,9.99,8.958599539,
4791,2018/10/29 11:34,42.76044,-70.64881,9.85,11.86111813,
4792,2018/10/29 13:17,42.74743,-70.62932,9.88,11.56015257,
4794,2018/10/29 14:43,42.78415,-70.66471,9.86,11.66398467,
4797,2018/10/30 12:11,41.15351,-71.40993,13.9,14.14899362,
4798,2018/10/30 12:22,42.76078,-70.65054,9.88,11.52436157,
4799,2018/10/30 13:59,42.81116,-70.6678,9.92,11.22038451,
4800,2018/10/30 14:17,41.23391,-71.4045,13.91,14.22880923,
4801,2018/10/30 15:29,42.80187,-70.6675,9.74,11.2875272,
4802,2018/10/30 16:40,41.15476,-71.40354,13.88,14.23918334,
4803,2018/10/31 10:40,42.78603,-70.3393,7.87,9.22745194,
4804,2018/10/31 11:02,42.77039,-70.65696,9.52,11.91123017,
4805,2018/10/31 12:11,41.15463,-71.41073,13.7,14.19976087,
4806,2018/10/31 12:30,42.7487,-70.62911,9.57,11.74174749,
4807,2018/10/31 12:56,42.85514,-70.39035,10.19,8.758400388,
4809,2018/10/31 14:00,42.78394,-70.66262,9.6,11.66821078,
4810,2018/10/31 14:21,41.23465,-71.40555,13.76,14.16847581,
4811,2018/10/31 15:17,42.7941,-70.34966,7.65,9.173481647,
4812,2018/10/31 15:29,42.83479,-70.66312,9.67,11.28883476,
4813,2018/10/31 16:23,41.15485,-71.40888,13.74,14.21807276,
4816,2018/11/1 7:08,39.60856,-72.3789,13.35,10.92458631,
